CMDLINE python3 run.py john_dict lists/rockyou.txt,./hashes/lm/random/10-b.txt,LM,lm_10-b,6,63
MEM 1.371094 1553638963.6500
MEM 17.339844 1553638963.7618
CHLD 0 7.468750 1553638963.7671
MEM 17.339844 1553638963.8740
