CMDLINE python3 run.py john_dict lists/rockyou.txt,./hashes/md5/random/10-c.txt,Raw-MD5,md5_10-c,7,63
MEM 1.367188 1553638964.0369
MEM 19.566406 1553638964.1484
CHLD 0 9.582031 1553638964.1536
MEM 19.566406 1553638964.2597
CHLD 0 9.582031 1553638964.2650
